Date,Actual_Price,Predicted_Price,Ticker
2018-06-01,100.79000091552734,,MSFT
2018-06-04,101.66999816894531,,MSFT
2018-06-05,102.19000244140625,,MSFT
2018-06-06,102.48999786376953,,MSFT
2018-06-07,100.87999725341797,,MSFT
2018-06-08,101.62999725341797,,MSFT
2018-06-11,101.05000305175781,,MSFT
2018-06-12,101.30999755859375,,MSFT
2018-06-13,100.8499984741211,,MSFT
2018-06-14,101.41999816894531,,MSFT
2018-06-15,100.12999725341797,,MSFT
2018-06-18,100.86000061035156,,MSFT
2018-06-19,100.86000061035156,,MSFT
2018-06-20,101.87000274658203,,MSFT
2018-06-21,101.13999938964844,,MSFT
2018-06-22,100.41000366210938,,MSFT
2018-06-25,98.38999938964844,,MSFT
2018-06-26,99.08000183105469,,MSFT
2018-06-27,97.54000091552734,,MSFT
2018-06-28,98.62999725341797,,MSFT
2018-06-29,98.61000061035156,,MSFT
2018-07-02,100.01000213623047,,MSFT
2018-07-03,99.05000305175781,,MSFT
2018-07-05,99.76000213623047,,MSFT
2018-07-06,101.16000366210938,,MSFT
2018-07-09,101.8499984741211,,MSFT
2018-07-10,102.12000274658203,,MSFT
2018-07-11,101.9800033569336,,MSFT
2018-07-12,104.19000244140625,,MSFT
2018-07-13,105.43000030517578,,MSFT
2018-07-16,104.91000366210938,,MSFT
2018-07-17,105.94999694824219,,MSFT
2018-07-18,105.12000274658203,,MSFT
2018-07-19,104.4000015258789,,MSFT
2018-07-20,106.2699966430664,,MSFT
2018-07-23,107.97000122070312,,MSFT
2018-07-24,107.66000366210938,,MSFT
2018-07-25,110.83000183105469,,MSFT
2018-07-26,109.62000274658203,,MSFT
2018-07-27,107.68000030517578,,MSFT
2018-07-30,105.37000274658203,,MSFT
2018-07-31,106.08000183105469,,MSFT
2018-08-01,106.27999877929688,,MSFT
2018-08-02,107.56999969482422,,MSFT
2018-08-03,108.04000091552734,,MSFT
2018-08-06,108.12999725341797,,MSFT
2018-08-07,108.87999725341797,,MSFT
2018-08-08,109.48999786376953,,MSFT
2018-08-09,109.66999816894531,,MSFT
2018-08-10,109.0,,MSFT
2018-08-13,108.20999908447266,,MSFT
2018-08-14,109.55999755859375,,MSFT
2018-08-15,107.66000366210938,,MSFT
2018-08-16,107.63999938964844,,MSFT
2018-08-17,107.58000183105469,,MSFT
2018-08-20,106.87000274658203,,MSFT
2018-08-21,105.9800033569336,,MSFT
2018-08-22,107.05999755859375,,MSFT
2018-08-23,107.55999755859375,,MSFT
2018-08-24,108.4000015258789,,MSFT
2018-08-27,109.5999984741211,,MSFT
2018-08-28,110.26000213623047,,MSFT
2018-08-29,112.0199966430664,,MSFT
2018-08-30,111.94999694824219,,MSFT
2018-08-31,112.33000183105469,,MSFT
2018-09-04,111.70999908447266,,MSFT
2018-09-05,108.48999786376953,,MSFT
2018-09-06,108.73999786376953,,MSFT
2018-09-07,108.20999908447266,,MSFT
2018-09-10,109.37999725341797,,MSFT
2018-09-11,111.23999786376953,,MSFT
2018-09-12,111.70999908447266,,MSFT
2018-09-13,112.91000366210938,,MSFT
2018-09-14,113.37000274658203,,MSFT
2018-09-17,112.13999938964844,,MSFT
2018-09-18,113.20999908447266,,MSFT
2018-09-19,111.69999694824219,,MSFT
2018-09-20,113.56999969482422,,MSFT
2018-09-21,114.26000213623047,,MSFT
2018-09-24,114.66999816894531,,MSFT
2018-09-25,114.44999694824219,,MSFT
2018-09-26,113.9800033569336,,MSFT
2018-09-27,114.41000366210938,,MSFT
2018-09-28,114.37000274658203,,MSFT
2018-10-01,115.61000061035156,,MSFT
2018-10-02,115.1500015258789,,MSFT
2018-10-03,115.16999816894531,,MSFT
2018-10-04,112.79000091552734,,MSFT
2018-10-05,112.12999725341797,,MSFT
2018-10-08,110.8499984741211,,MSFT
2018-10-09,112.26000213623047,,MSFT
2018-10-10,106.16000366210938,,MSFT
2018-10-11,105.91000366210938,,MSFT
2018-10-12,109.56999969482422,,MSFT
2018-10-15,107.5999984741211,,MSFT
2018-10-16,111.0,,MSFT
2018-10-17,110.70999908447266,,MSFT
2018-10-18,108.5,,MSFT
2018-10-19,108.66000366210938,,MSFT
2018-10-22,109.62999725341797,,MSFT
2018-10-23,108.0999984741211,,MSFT
2018-10-24,102.31999969482422,,MSFT
2018-10-25,108.30000305175781,,MSFT
2018-10-26,106.95999908447266,,MSFT
2018-10-29,103.8499984741211,,MSFT
2018-10-30,103.7300033569336,,MSFT
2018-10-31,106.80999755859375,,MSFT
2018-11-01,105.91999816894531,,MSFT
2018-11-02,106.16000366210938,,MSFT
2018-11-05,107.51000213623047,,MSFT
2018-11-06,107.72000122070312,,MSFT
2018-11-07,111.95999908447266,,MSFT
2018-11-08,111.75,,MSFT
2018-11-09,109.56999969482422,,MSFT
2018-11-12,106.87000274658203,,MSFT
2018-11-13,106.94000244140625,,MSFT
2018-11-14,104.97000122070312,,MSFT
2018-11-15,107.27999877929688,,MSFT
2018-11-16,108.29000091552734,,MSFT
2018-11-19,104.62000274658203,,MSFT
2018-11-20,101.70999908447266,,MSFT
2018-11-21,103.11000061035156,,MSFT
2018-11-23,103.06999969482422,,MSFT
2018-11-26,106.47000122070312,,MSFT
2018-11-27,107.13999938964844,,MSFT
2018-11-28,111.12000274658203,,MSFT
2018-11-29,110.19000244140625,,MSFT
2018-11-30,110.88999938964844,,MSFT
2018-12-03,112.08999633789062,,MSFT
2018-12-04,108.5199966430664,,MSFT
2018-12-06,109.19000244140625,,MSFT
2018-12-07,104.81999969482422,,MSFT
2018-12-10,107.58999633789062,,MSFT
2018-12-11,108.58999633789062,,MSFT
2018-12-12,109.08000183105469,,MSFT
2018-12-13,109.44999694824219,,MSFT
2018-12-14,106.02999877929688,,MSFT
2018-12-17,102.88999938964844,,MSFT
2018-12-18,103.97000122070312,,MSFT
2018-12-19,103.69000244140625,,MSFT
2018-12-20,101.51000213623047,,MSFT
2018-12-21,98.2300033569336,,MSFT
2018-12-24,94.12999725341797,,MSFT
2018-12-26,100.55999755859375,,MSFT
2018-12-27,101.18000030517578,,MSFT
2018-12-28,100.38999938964844,,MSFT
2018-12-31,101.56999969482422,,MSFT
2019-01-02,101.12000274658203,,MSFT
2019-01-03,97.4000015258789,,MSFT
2019-01-04,101.93000030517578,,MSFT
2019-01-07,102.05999755859375,,MSFT
2019-01-08,102.80000305175781,,MSFT
2019-01-09,104.2699966430664,,MSFT
2019-01-10,103.5999984741211,,MSFT
2019-01-11,102.80000305175781,,MSFT
2019-01-14,102.05000305175781,,MSFT
2019-01-15,105.01000213623047,,MSFT
2019-01-16,105.37999725341797,,MSFT
2019-01-17,106.12000274658203,,MSFT
2019-01-18,107.70999908447266,,MSFT
2019-01-22,105.68000030517578,,MSFT
2019-01-23,106.70999908447266,,MSFT
2019-01-24,106.19999694824219,,MSFT
2019-01-25,107.16999816894531,,MSFT
2019-01-28,105.08000183105469,,MSFT
2019-01-29,102.94000244140625,,MSFT
2019-01-30,106.37999725341797,,MSFT
2019-01-31,104.43000030517578,,MSFT
2019-02-01,102.77999877929688,,MSFT
2019-02-04,105.73999786376953,,MSFT
2019-02-05,107.22000122070312,,MSFT
2019-02-06,106.02999877929688,,MSFT
2019-02-07,105.2699966430664,,MSFT
2019-02-08,105.66999816894531,,MSFT
2019-02-11,105.25,,MSFT
2019-02-12,106.88999938964844,,MSFT
2019-02-13,106.80999755859375,,MSFT
2019-02-14,106.9000015258789,,MSFT
2019-02-15,108.22000122070312,,MSFT
2019-02-19,108.16999816894531,,MSFT
2019-02-20,107.1500015258789,,MSFT
2019-02-21,109.41000366210938,,MSFT
2019-02-22,110.97000122070312,,MSFT
2019-02-25,111.58999633789062,,MSFT
2019-02-26,112.36000061035156,,MSFT
2019-02-27,112.16999816894531,,MSFT
2019-02-28,112.02999877929688,,MSFT
2019-03-01,112.52999877929688,,MSFT
2019-03-04,112.26000213623047,,MSFT
2019-03-05,111.69999694824219,,MSFT
2019-03-06,111.75,,MSFT
2019-03-07,110.38999938964844,,MSFT
2019-03-08,110.51000213623047,,MSFT
2019-03-11,112.83000183105469,,MSFT
2019-03-12,113.62000274658203,,MSFT
2019-03-13,114.5,,MSFT
2019-03-14,114.58999633789062,,MSFT
2019-03-15,115.91000366210938,,MSFT
2019-03-18,117.56999969482422,,MSFT
2019-03-19,117.6500015258789,,MSFT
2019-03-20,117.5199966430664,,MSFT
2019-03-21,120.22000122070312,,MSFT
2019-03-22,117.05000305175781,,MSFT
2019-03-25,117.66000366210938,,MSFT
2019-03-26,117.91000366210938,,MSFT
2019-03-27,116.7699966430664,,MSFT
2019-03-28,116.93000030517578,,MSFT
2019-03-29,117.94000244140625,,MSFT
2019-04-01,119.0199966430664,,MSFT
2019-04-02,119.19000244140625,,MSFT
2019-04-03,119.97000122070312,,MSFT
2019-04-04,119.36000061035156,,MSFT
2019-04-05,119.88999938964844,,MSFT
2019-04-08,119.93000030517578,,MSFT
2019-04-09,119.27999877929688,,MSFT
2019-04-10,120.19000244140625,,MSFT
2019-04-11,120.33000183105469,,MSFT
2019-04-12,120.94999694824219,,MSFT
2019-04-15,121.05000305175781,,MSFT
2019-04-16,120.7699966430664,,MSFT
2019-04-17,121.7699966430664,,MSFT
2019-04-18,123.37000274658203,,MSFT
2019-04-22,123.76000213623047,,MSFT
2019-04-23,125.44000244140625,,MSFT
2019-04-24,125.01000213623047,,MSFT
2019-04-25,129.14999389648438,,MSFT
2019-04-26,129.88999938964844,,MSFT
2019-04-29,129.77000427246094,,MSFT
2019-04-30,130.60000610351562,,MSFT
2019-05-01,127.87999725341797,,MSFT
2019-05-02,126.20999908447266,,MSFT
2019-05-03,128.89999389648438,,MSFT
2019-05-06,128.14999389648438,,MSFT
2019-05-07,125.5199966430664,,MSFT
2019-05-08,125.51000213623047,,MSFT
2019-05-09,125.5,,MSFT
2019-05-10,127.12999725341797,,MSFT
2019-05-13,123.3499984741211,,MSFT
2019-05-14,124.7300033569336,,MSFT
2019-05-15,126.0199966430664,,MSFT
2019-05-16,128.92999267578125,,MSFT
2019-05-17,128.07000732421875,,MSFT
2019-05-20,126.22000122070312,,MSFT
2019-05-21,126.9000015258789,,MSFT
2019-05-22,127.66999816894531,,MSFT
2019-05-23,126.18000030517578,,MSFT
2019-05-24,126.23999786376953,,MSFT
2019-05-28,126.16000366210938,,MSFT
2019-05-29,124.94000244140625,,MSFT
2019-05-30,125.7300033569336,,MSFT
2019-05-31,123.68000030517578,,MSFT
2019-06-03,119.83999633789062,,MSFT
2019-06-04,123.16000366210938,,MSFT
2019-06-05,125.83000183105469,,MSFT
2019-06-06,127.81999969482422,,MSFT
2019-06-07,131.39999389648438,,MSFT
2019-06-10,132.60000610351562,,MSFT
2019-06-11,132.10000610351562,,MSFT
2019-06-12,131.49000549316406,,MSFT
2019-06-13,132.32000732421875,,MSFT
2019-06-14,132.4499969482422,,MSFT
2019-06-17,132.85000610351562,,MSFT
2019-06-18,135.16000366210938,,MSFT
2019-06-19,135.69000244140625,,MSFT
2019-06-20,136.9499969482422,,MSFT
2019-06-21,136.97000122070312,,MSFT
2019-06-24,137.77999877929688,,MSFT
2019-06-25,133.42999267578125,,MSFT
2019-06-26,133.92999267578125,,MSFT
2019-06-27,134.14999389648438,,MSFT
2019-06-28,133.9600067138672,,MSFT
2019-07-01,135.67999267578125,,MSFT
2019-07-02,136.5800018310547,,MSFT
2019-07-03,137.4600067138672,,MSFT
2019-07-05,137.05999755859375,,MSFT
2019-07-08,136.9600067138672,,MSFT
2019-07-09,136.4600067138672,,MSFT
2019-07-10,137.85000610351562,,MSFT
2019-07-11,138.39999389648438,,MSFT
2019-07-12,138.89999389648438,,MSFT
2019-07-15,138.89999389648438,,MSFT
2019-07-16,137.0800018310547,,MSFT
2019-07-17,136.27000427246094,,MSFT
2019-07-18,136.4199981689453,,MSFT
2019-07-19,136.6199951171875,,MSFT
2019-07-22,138.42999267578125,,MSFT
2019-07-23,139.2899932861328,,MSFT
2019-07-24,140.72000122070312,,MSFT
2019-07-25,140.19000244140625,,MSFT
2019-07-26,141.33999633789062,,MSFT
2019-07-29,141.02999877929688,,MSFT
2019-07-30,140.35000610351562,,MSFT
2019-07-31,136.27000427246094,,MSFT
2019-08-01,138.05999755859375,,MSFT
2019-08-02,136.89999389648438,,MSFT
2019-08-05,132.2100067138672,,MSFT
2019-08-06,134.69000244140625,,MSFT
2019-08-07,135.27999877929688,,MSFT
2019-08-08,138.88999938964844,,MSFT
2019-08-09,137.7100067138672,,MSFT
2019-08-12,135.7899932861328,,MSFT
2019-08-13,138.60000610351562,,MSFT
2019-08-14,133.97999572753906,,MSFT
2019-08-15,133.67999267578125,,MSFT
2019-08-16,136.1300048828125,,MSFT
2019-08-19,138.41000366210938,,MSFT
2019-08-20,137.25999450683594,,MSFT
2019-08-21,138.7899932861328,,MSFT
2019-08-22,137.77999877929688,,MSFT
2019-08-23,133.38999938964844,,MSFT
2019-08-26,135.4499969482422,,MSFT
2019-08-27,135.74000549316406,,MSFT
2019-08-28,135.55999755859375,,MSFT
2019-08-29,138.1199951171875,,MSFT
2019-08-30,137.86000061035156,,MSFT
2019-09-03,136.0399932861328,,MSFT
2019-09-04,137.6300048828125,,MSFT
2019-09-05,140.0500030517578,,MSFT
2019-09-06,139.10000610351562,,MSFT
2019-09-09,137.52000427246094,,MSFT
2019-09-10,136.0800018310547,,MSFT
2019-09-11,136.1199951171875,,MSFT
2019-09-12,137.52000427246094,,MSFT
2019-09-13,137.32000732421875,,MSFT
2019-09-16,136.3300018310547,,MSFT
2019-09-17,137.38999938964844,,MSFT
2019-09-18,138.52000427246094,,MSFT
2019-09-19,141.07000732421875,,MSFT
2019-09-20,139.44000244140625,,MSFT
2019-09-23,139.13999938964844,,MSFT
2019-09-24,137.3800048828125,,MSFT
2019-09-25,139.36000061035156,,MSFT
2019-09-26,139.5399932861328,,MSFT
2019-09-27,137.72999572753906,,MSFT
2019-09-30,139.02999877929688,,MSFT
2019-10-01,137.07000732421875,,MSFT
2019-10-02,134.64999389648438,,MSFT
2019-10-03,136.27999877929688,,MSFT
2019-10-04,138.1199951171875,,MSFT
2019-10-07,137.1199951171875,,MSFT
2019-10-08,135.6699981689453,,MSFT
2019-10-09,138.24000549316406,,MSFT
2019-10-10,139.10000610351562,,MSFT
2019-10-11,139.67999267578125,,MSFT
2019-10-14,139.5500030517578,,MSFT
2019-10-15,141.57000732421875,,MSFT
2019-10-16,140.41000366210938,,MSFT
2019-10-17,139.69000244140625,,MSFT
2019-10-18,137.41000366210938,,MSFT
2019-10-21,138.42999267578125,,MSFT
2019-10-22,136.3699951171875,,MSFT
2019-10-23,137.24000549316406,,MSFT
2019-10-24,139.94000244140625,,MSFT
2019-10-25,140.72999572753906,,MSFT
2019-10-28,144.19000244140625,,MSFT
2019-10-29,142.8300018310547,,MSFT
2019-10-30,144.61000061035156,,MSFT
2019-10-31,143.3699951171875,,MSFT
2019-11-01,143.72000122070312,,MSFT
2019-11-04,144.5500030517578,,MSFT
2019-11-05,144.4600067138672,,MSFT
2019-11-06,144.05999755859375,,MSFT
2019-11-07,144.25999450683594,,MSFT
2019-11-08,145.9600067138672,,MSFT
2019-11-11,146.11000061035156,,MSFT
2019-11-12,147.07000732421875,,MSFT
2019-11-13,147.30999755859375,,MSFT
2019-11-14,148.05999755859375,,MSFT
2019-11-15,149.97000122070312,,MSFT
2019-11-18,150.33999633789062,,MSFT
2019-11-19,150.38999938964844,,MSFT
2019-11-20,149.6199951171875,,MSFT
2019-11-21,149.47999572753906,,MSFT
2019-11-22,149.58999633789062,,MSFT
2019-11-25,151.22999572753906,,MSFT
2019-11-26,152.02999877929688,,MSFT
2019-11-27,152.32000732421875,,MSFT
2019-11-29,151.3800048828125,,MSFT
2019-12-02,149.5500030517578,,MSFT
2019-12-03,149.30999755859375,,MSFT
2019-12-04,149.85000610351562,,MSFT
2019-12-05,149.92999267578125,,MSFT
2019-12-06,151.75,,MSFT
2019-12-09,151.36000061035156,,MSFT
2019-12-10,151.1300048828125,,MSFT
2019-12-11,151.6999969482422,,MSFT
2019-12-12,153.24000549316406,,MSFT
2019-12-13,154.52999877929688,,MSFT
2019-12-16,155.52999877929688,,MSFT
2019-12-17,154.69000244140625,,MSFT
2019-12-18,154.3699951171875,,MSFT
2019-12-19,155.7100067138672,,MSFT
2019-12-20,157.41000366210938,,MSFT
2019-12-23,157.41000366210938,,MSFT
2019-12-24,157.3800048828125,,MSFT
2019-12-26,158.6699981689453,,MSFT
2019-12-27,158.9600067138672,,MSFT
2019-12-30,157.58999633789062,,MSFT
2019-12-31,157.6999969482422,,MSFT
2020-01-02,160.6199951171875,,MSFT
2020-01-03,158.6199951171875,,MSFT
2020-01-06,159.02999877929688,,MSFT
2020-01-07,157.5800018310547,,MSFT
2020-01-08,160.08999633789062,,MSFT
2020-01-09,162.08999633789062,,MSFT
2020-01-10,161.33999633789062,,MSFT
2020-01-13,163.27999877929688,,MSFT
2020-01-14,162.1300048828125,,MSFT
2020-01-15,163.17999267578125,,MSFT
2020-01-16,166.1699981689453,,MSFT
2020-01-17,167.10000610351562,,MSFT
2020-01-21,166.5,,MSFT
2020-01-22,165.6999969482422,,MSFT
2020-01-23,166.72000122070312,,MSFT
2020-01-24,165.0399932861328,,MSFT
2020-01-27,162.27999877929688,,MSFT
2020-01-28,165.4600067138672,,MSFT
2020-01-29,168.0399932861328,,MSFT
2020-01-30,172.77999877929688,,MSFT
2020-01-31,170.22999572753906,,MSFT
2020-02-03,174.3800048828125,,MSFT
2020-02-04,180.1199951171875,,MSFT
2020-02-05,179.89999389648438,,MSFT
2020-02-06,183.6300048828125,,MSFT
2020-02-07,183.88999938964844,,MSFT
2020-02-10,188.6999969482422,,MSFT
2020-02-11,184.44000244140625,,MSFT
2020-02-12,184.7100067138672,,MSFT
2020-02-13,183.7100067138672,,MSFT
2020-02-14,185.35000610351562,,MSFT
2020-02-18,187.22999572753906,,MSFT
2020-02-19,187.27999877929688,,MSFT
2020-02-20,184.4199981689453,,MSFT
2020-02-21,178.58999633789062,,MSFT
2020-02-24,170.88999938964844,,MSFT
2020-02-25,168.07000732421875,,MSFT
2020-02-26,170.1699981689453,,MSFT
2020-02-27,158.17999267578125,,MSFT
2020-02-28,162.00999450683594,,MSFT
2020-03-02,172.7899932861328,,MSFT
2020-03-03,164.50999450683594,,MSFT
2020-03-04,170.5500030517578,,MSFT
2020-03-05,166.27000427246094,,MSFT
2020-03-06,161.57000732421875,,MSFT
2020-03-09,150.6199951171875,,MSFT
2020-03-10,160.9199981689453,,MSFT
2020-03-11,153.6300048828125,,MSFT
2020-03-12,139.05999755859375,,MSFT
2020-03-13,158.8300018310547,,MSFT
2020-03-16,135.4199981689453,,MSFT
2020-03-17,146.57000732421875,,MSFT
2020-03-18,140.39999389648438,,MSFT
2020-03-19,142.7100067138672,,MSFT
2020-03-20,137.35000610351562,,MSFT
2020-03-23,135.97999572753906,,MSFT
2020-03-24,148.33999633789062,,MSFT
2020-03-25,146.9199981689453,,MSFT
2020-03-26,156.11000061035156,,MSFT
2020-03-27,149.6999969482422,,MSFT
2020-03-30,160.22999572753906,,MSFT
2020-03-31,157.7100067138672,,MSFT
2020-04-01,152.11000061035156,,MSFT
2020-04-02,155.25999450683594,,MSFT
2020-04-03,153.8300018310547,,MSFT
2020-04-06,165.27000427246094,,MSFT
2020-04-07,163.49000549316406,,MSFT
2020-04-08,165.1300048828125,,MSFT
2020-04-09,165.13999938964844,,MSFT
2020-04-13,165.50999450683594,,MSFT
2020-04-14,173.6999969482422,,MSFT
2020-04-15,171.8800048828125,,MSFT
2020-04-16,177.0399932861328,,MSFT
2020-04-17,178.60000610351562,,MSFT
2020-04-20,175.05999755859375,,MSFT
2020-04-21,167.82000732421875,,MSFT
2020-04-22,173.52000427246094,,MSFT
2020-04-23,171.4199981689453,,MSFT
2020-04-24,174.5500030517578,,MSFT
2020-04-27,174.0500030517578,,MSFT
2020-04-28,169.80999755859375,,MSFT
2020-04-29,177.42999267578125,,MSFT
2020-04-30,179.2100067138672,,MSFT
2020-05-01,174.57000732421875,,MSFT
2020-05-04,178.83999633789062,,MSFT
2020-05-05,180.75999450683594,,MSFT
2020-05-06,182.5399932861328,,MSFT
2020-05-07,183.60000610351562,,MSFT
2020-05-08,184.67999267578125,,MSFT
2020-05-11,186.74000549316406,,MSFT
2020-05-12,182.50999450683594,,MSFT
2020-05-13,179.75,,MSFT
2020-05-14,180.52999877929688,,MSFT
2020-05-15,183.16000366210938,,MSFT
2020-05-18,184.91000366210938,,MSFT
2020-05-19,183.6300048828125,,MSFT
2020-05-20,185.66000366210938,,MSFT
2020-05-21,183.42999267578125,,MSFT
2020-05-22,183.50999450683594,,MSFT
2020-05-26,181.57000732421875,,MSFT
2020-05-27,181.80999755859375,,MSFT
2020-05-28,181.39999389648438,,MSFT
2020-05-29,183.25,,MSFT
2020-06-01,182.8300018310547,,MSFT
2020-06-02,184.91000366210938,,MSFT
2020-06-03,185.36000061035156,,MSFT
2020-06-04,182.9199981689453,,MSFT
2020-06-05,187.1999969482422,,MSFT
2020-06-08,188.36000061035156,,MSFT
2020-06-09,189.8000030517578,,MSFT
2020-06-10,196.83999633789062,,MSFT
2020-06-11,186.27000427246094,,MSFT
2020-06-12,187.74000549316406,,MSFT
2020-06-15,188.94000244140625,,MSFT
2020-06-16,193.57000732421875,,MSFT
2020-06-17,194.24000549316406,,MSFT
2020-06-18,196.32000732421875,,MSFT
2020-06-19,195.14999389648438,,MSFT
2020-06-22,200.57000732421875,,MSFT
2020-06-23,201.91000366210938,,MSFT
2020-06-24,197.83999633789062,,MSFT
2020-06-25,200.33999633789062,,MSFT
2020-06-26,196.3300018310547,,MSFT
2020-06-29,198.44000244140625,,MSFT
2020-06-30,203.50999450683594,,MSFT
2020-07-01,204.6999969482422,,MSFT
2020-07-02,206.25999450683594,,MSFT
2020-07-06,210.6999969482422,,MSFT
2020-07-07,208.25,,MSFT
2020-07-08,212.8300018310547,,MSFT
2020-07-09,214.32000732421875,,MSFT
2020-07-10,213.6699981689453,,MSFT
2020-07-13,207.07000732421875,,MSFT
2020-07-14,208.35000610351562,,MSFT
2020-07-15,208.0399932861328,,MSFT
2020-07-16,203.9199981689453,,MSFT
2020-07-17,202.8800048828125,,MSFT
2020-07-20,211.60000610351562,,MSFT
2020-07-21,208.75,,MSFT
2020-07-22,211.75,,MSFT
2020-07-23,202.5399932861328,,MSFT
2020-07-24,201.3000030517578,,MSFT
2020-07-27,203.85000610351562,,MSFT
2020-07-28,202.02000427246094,,MSFT
2020-07-29,204.05999755859375,,MSFT
2020-07-30,203.89999389648438,,MSFT
2020-07-31,205.00999450683594,,MSFT
2020-08-03,216.5399932861328,,MSFT
2020-08-04,213.2899932861328,,MSFT
2020-08-05,212.94000244140625,,MSFT
2020-08-06,216.35000610351562,,MSFT
2020-08-07,212.47999572753906,,MSFT
2020-08-10,208.25,,MSFT
2020-08-11,203.3800048828125,,MSFT
2020-08-12,209.19000244140625,,MSFT
2020-08-13,208.6999969482422,,MSFT
2020-08-14,208.89999389648438,,MSFT
2020-08-17,210.27999877929688,,MSFT
2020-08-18,211.49000549316406,,MSFT
2020-08-19,209.6999969482422,,MSFT
2020-08-20,214.5800018310547,,MSFT
2020-08-21,213.02000427246094,,MSFT
2020-08-24,213.69000244140625,,MSFT
2020-08-25,216.47000122070312,,MSFT
2020-08-26,221.14999389648438,,MSFT
2020-08-27,226.5800018310547,,MSFT
2020-08-28,228.91000366210938,,MSFT
2020-08-31,225.52999877929688,,MSFT
2020-09-01,227.27000427246094,,MSFT
2020-09-02,231.64999389648438,,MSFT
2020-09-03,217.3000030517578,,MSFT
2020-09-04,214.25,,MSFT
2020-09-08,202.66000366210938,,MSFT
2020-09-09,211.2899932861328,,MSFT
2020-09-10,205.3699951171875,,MSFT
2020-09-11,204.02999877929688,,MSFT
2020-09-14,205.41000366210938,,MSFT
2020-09-15,208.77999877929688,,MSFT
2020-09-16,205.0500030517578,,MSFT
2020-09-17,202.91000366210938,,MSFT
2020-09-18,200.38999938964844,,MSFT
2020-09-21,202.5399932861328,,MSFT
2020-09-22,207.4199981689453,,MSFT
2020-09-23,200.58999633789062,,MSFT
2020-09-24,203.19000244140625,,MSFT
2020-09-25,207.82000732421875,,MSFT
2020-09-28,209.44000244140625,,MSFT
2020-09-29,207.25999450683594,,MSFT
2020-09-30,210.3300018310547,,MSFT
2020-10-01,212.4600067138672,,MSFT
2020-10-02,206.19000244140625,,MSFT
2020-10-05,210.3800048828125,,MSFT
2020-10-06,205.91000366210938,,MSFT
2020-10-07,209.8300018310547,,MSFT
2020-10-08,210.5800018310547,,MSFT
2020-10-09,215.80999755859375,,MSFT
2020-10-12,221.39999389648438,,MSFT
2020-10-13,222.86000061035156,,MSFT
2020-10-14,220.86000061035156,,MSFT
2020-10-15,219.66000366210938,,MSFT
2020-10-16,219.66000366210938,,MSFT
2020-10-19,214.22000122070312,,MSFT
2020-10-20,214.64999389648438,,MSFT
2020-10-21,214.8000030517578,,MSFT
2020-10-22,214.88999938964844,,MSFT
2020-10-23,216.22999572753906,,MSFT
2020-10-26,210.0800018310547,,MSFT
2020-10-27,213.25,,MSFT
2020-10-28,202.67999267578125,,MSFT
2020-10-29,204.72000122070312,,MSFT
2020-10-30,202.47000122070312,,MSFT
2020-11-02,202.3300018310547,,MSFT
2020-11-03,206.42999267578125,,MSFT
2020-11-04,216.38999938964844,,MSFT
2020-11-05,223.2899932861328,,MSFT
2020-11-06,223.72000122070312,,MSFT
2020-11-09,218.38999938964844,,MSFT
2020-11-10,211.00999450683594,,MSFT
2020-11-11,216.5500030517578,,MSFT
2020-11-12,215.44000244140625,,MSFT
